datetime,signal,confluence,entry_price,exit_price,exit_time,movement_pct,result,target,win_probability,score_category
2025-05-06 19:00:00,SELL (BEARISH),2,1.13701,1.13473598,2025-05-06 22:00:00,0.2,WIN ✅ (+0.20%),1,0.8267602,HIGH (>70%)
2025-05-06 19:45:00,SELL (BEARISH),2,1.13724,1.13496552,2025-05-06 22:00:00,0.2,WIN ✅ (+0.20%),1,0.8765142,HIGH (>70%)
2025-05-07 00:15:00,BUY (BULLISH),2,1.13304,1.13530608,2025-05-07 05:00:00,0.2,WIN ✅ (+0.20%),1,0.84576446,HIGH (>70%)
2025-05-07 15:30:00,BUY (BULLISH),2,1.13468,1.13096,2025-05-08 14:00:00,-0.3278,LOSS ❌ (-0.33%),0,0.16134691,LOW (<50%)
2025-05-07 17:30:00,BUY (BULLISH),3,1.1338,1.1360675999999998,2025-05-07 18:00:00,0.2,WIN ✅ (+0.20%),1,0.83888346,HIGH (>70%)
2025-05-07 17:45:00,BUY (BULLISH),2,1.13397,1.13623794,2025-05-07 18:00:00,0.2,WIN ✅ (+0.20%),1,0.8791834,HIGH (>70%)
2025-05-07 18:00:00,BUY (BULLISH),2,1.13573,1.13096,2025-05-08 14:00:00,-0.42,LOSS ❌ (-0.42%),0,0.20916885,LOW (<50%)
2025-05-07 18:30:00,BUY (BULLISH),2,1.13378,1.13096,2025-05-08 14:00:00,-0.2487,LOSS ❌ (-0.25%),0,0.19813807,LOW (<50%)
2025-05-07 18:45:00,BUY (BULLISH),2,1.13336,1.13096,2025-05-08 14:00:00,-0.2118,LOSS ❌ (-0.21%),0,0.35645226,LOW (<50%)
2025-05-07 19:15:00,BUY (BULLISH),2,1.13172,1.13096,2025-05-08 14:00:00,-0.0672,LOSS ❌ (-0.07%),0,0.26026475,LOW (<50%)
2025-05-07 19:30:00,BUY (BULLISH),2,1.13071,1.13297142,2025-05-08 01:45:00,0.2,WIN ✅ (+0.20%),1,0.81898135,HIGH (>70%)
2025-05-07 20:15:00,BUY (BULLISH),2,1.13006,1.1323201200000002,2025-05-08 01:45:00,0.2,WIN ✅ (+0.20%),1,0.8334504,HIGH (>70%)
2025-05-08 02:00:00,SELL (BEARISH),2,1.13227,1.13000546,2025-05-08 05:00:00,0.2,WIN ✅ (+0.20%),1,0.83863413,HIGH (>70%)
2025-05-08 03:00:00,SELL (BEARISH),2,1.13338,1.13111324,2025-05-08 05:00:00,0.2,WIN ✅ (+0.20%),1,0.802725,HIGH (>70%)
2025-05-08 05:00:00,BUY (BULLISH),2,1.1302,1.13096,2025-05-08 14:00:00,0.0672,LOSS ❌ (0.07%),0,0.23068137,LOW (<50%)
2025-05-08 05:15:00,BUY (BULLISH),2,1.13066,1.13096,2025-05-08 14:00:00,0.0265,LOSS ❌ (0.03%),0,0.18695927,LOW (<50%)
2025-05-08 05:45:00,BUY (BULLISH),3,1.13036,1.13096,2025-05-08 14:00:00,0.0531,LOSS ❌ (0.05%),0,0.22276194,LOW (<50%)
2025-05-08 07:00:00,BUY (BULLISH),2,1.12767,1.12992534,2025-05-08 08:00:00,0.2,WIN ✅ (+0.20%),1,0.8845411,HIGH (>70%)
2025-05-08 11:15:00,SELL (BEARISH),2,1.12896,1.13096,2025-05-08 14:00:00,-0.1772,LOSS ❌ (0.18%),0,0.22087896,LOW (<50%)
2025-05-08 12:15:00,SELL (BEARISH),2,1.13061,1.13096,2025-05-08 14:00:00,-0.031,LOSS ❌ (0.03%),0,0.20444137,LOW (<50%)
2025-05-08 12:30:00,SELL (BEARISH),2,1.13076,1.13096,2025-05-08 14:00:00,-0.0177,LOSS ❌ (0.02%),0,0.07322892,LOW (<50%)
2025-05-08 15:00:00,BUY (BULLISH),2,1.12869,1.12709,2025-05-09 14:00:00,-0.1418,LOSS ❌ (-0.14%),0,0.4177732,LOW (<50%)
2025-05-08 16:15:00,BUY (BULLISH),2,1.12281,1.12505562,2025-05-09 07:30:00,0.2,WIN ✅ (+0.20%),1,0.8893697,HIGH (>70%)
2025-05-08 17:00:00,BUY (BULLISH),2,1.12247,1.12471494,2025-05-09 07:00:00,0.2,WIN ✅ (+0.20%),1,0.8743926,HIGH (>70%)
2025-05-08 17:45:00,BUY (BULLISH),2,1.12262,1.12486524,2025-05-09 07:30:00,0.2,WIN ✅ (+0.20%),1,0.8328797,HIGH (>70%)
2025-05-08 19:30:00,BUY (BULLISH),2,1.12181,1.12405362,2025-05-09 06:00:00,0.2,WIN ✅ (+0.20%),1,0.8471868,HIGH (>70%)
2025-05-09 08:30:00,SELL (BEARISH),2,1.12524,1.12709,2025-05-09 14:00:00,-0.1644,LOSS ❌ (0.16%),0,0.14120787,LOW (<50%)
2025-05-09 09:00:00,SELL (BEARISH),2,1.12533,1.12709,2025-05-09 14:00:00,-0.1564,LOSS ❌ (0.16%),0,0.1282322,LOW (<50%)
2025-05-09 11:15:00,SELL (BEARISH),3,1.12532,1.12709,2025-05-09 14:00:00,-0.1573,LOSS ❌ (0.16%),0,0.1123037,LOW (<50%)
2025-05-09 13:45:00,SELL (BEARISH),2,1.12581,1.12709,2025-05-09 14:00:00,-0.1137,LOSS ❌ (0.11%),0,0.24262708,LOW (<50%)
2025-05-12 07:45:00,BUY (BULLISH),3,1.11048,1.11270096,2025-05-12 08:30:00,0.2,WIN ✅ (+0.20%),1,0.94902474,HIGH (>70%)
2025-05-12 10:45:00,BUY (BULLISH),2,1.10793,1.11014586,2025-05-12 11:15:00,0.2,WIN ✅ (+0.20%),1,0.9677968,HIGH (>70%)
2025-05-12 17:30:00,BUY (BULLISH),2,1.10795,1.1101659,2025-05-13 00:00:00,0.2,WIN ✅ (+0.20%),1,0.7944719,HIGH (>70%)
2025-05-12 18:30:00,BUY (BULLISH),2,1.1077,1.1099154,2025-05-12 23:45:00,0.2,WIN ✅ (+0.20%),1,0.83769935,HIGH (>70%)
2025-05-13 01:15:00,SELL (BEARISH),2,1.11039,1.11319,2025-05-13 14:00:00,-0.2522,LOSS ❌ (0.25%),0,0.21167286,LOW (<50%)
2025-05-13 07:15:00,SELL (BEARISH),2,1.11152,1.11319,2025-05-13 14:00:00,-0.1502,LOSS ❌ (0.15%),0,0.098015435,LOW (<50%)
2025-05-13 07:45:00,SELL (BEARISH),2,1.11155,1.11319,2025-05-13 14:00:00,-0.1475,LOSS ❌ (0.15%),0,0.24219956,LOW (<50%)
2025-05-13 12:45:00,SELL (BEARISH),3,1.11303,1.11319,2025-05-13 14:00:00,-0.0144,LOSS ❌ (0.01%),0,0.06991924,LOW (<50%)
2025-05-13 13:15:00,SELL (BEARISH),2,1.11414,1.11319,2025-05-13 14:00:00,0.0853,LOSS ❌ (-0.09%),0,0.10247485,LOW (<50%)
2025-05-13 13:30:00,SELL (BEARISH),2,1.11456,1.11319,2025-05-13 14:00:00,0.1229,LOSS ❌ (-0.12%),0,0.09353746,LOW (<50%)
2025-05-13 15:30:00,SELL (BEARISH),2,1.11725,1.12165,2025-05-14 14:00:00,-0.3938,LOSS ❌ (0.39%),0,0.13308671,LOW (<50%)
2025-05-13 15:45:00,SELL (BEARISH),2,1.11747,1.12165,2025-05-14 14:00:00,-0.3741,LOSS ❌ (0.37%),0,0.08776234,LOW (<50%)
2025-05-13 16:00:00,SELL (BEARISH),2,1.11692,1.12165,2025-05-14 14:00:00,-0.4235,LOSS ❌ (0.42%),0,0.1917088,LOW (<50%)
2025-05-13 18:15:00,SELL (BEARISH),2,1.11785,1.12165,2025-05-14 14:00:00,-0.3399,LOSS ❌ (0.34%),0,0.0876631,LOW (<50%)
2025-05-13 19:00:00,SELL (BEARISH),2,1.11851,1.12165,2025-05-14 14:00:00,-0.2807,LOSS ❌ (0.28%),0,0.0993109,LOW (<50%)
2025-05-13 20:30:00,SELL (BEARISH),2,1.11928,1.12165,2025-05-14 14:00:00,-0.2117,LOSS ❌ (0.21%),0,0.06940263,LOW (<50%)
2025-05-14 06:00:00,BUY (BULLISH),2,1.11854,1.12077708,2025-05-14 07:30:00,0.2,WIN ✅ (+0.20%),1,0.5022024,MEDIUM (50-70%)
2025-05-14 08:15:00,SELL (BEARISH),2,1.12403,1.12178194,2025-05-14 11:15:00,0.2,WIN ✅ (+0.20%),1,0.8565332,HIGH (>70%)
2025-05-14 09:45:00,SELL (BEARISH),2,1.1252,1.1229496,2025-05-14 10:45:00,0.2,WIN ✅ (+0.20%),1,0.8021314,HIGH (>70%)
2025-05-14 14:00:00,BUY (BULLISH),2,1.12165,1.12051,2025-05-15 14:00:00,-0.1016,LOSS ❌ (-0.10%),0,0.1371227,LOW (<50%)
2025-05-14 14:15:00,BUY (BULLISH),2,1.12129,1.12051,2025-05-15 14:00:00,-0.0696,LOSS ❌ (-0.07%),0,0.11762251,LOW (<50%)
2025-05-14 15:15:00,BUY (BULLISH),2,1.12078,1.12051,2025-05-15 14:00:00,-0.0241,LOSS ❌ (-0.02%),0,0.30275086,LOW (<50%)
2025-05-14 15:30:00,BUY (BULLISH),2,1.12013,1.12237026,2025-05-15 06:45:00,0.2,WIN ✅ (+0.20%),1,0.8364786,HIGH (>70%)
2025-05-14 15:45:00,BUY (BULLISH),2,1.12048,1.12272096,2025-05-15 06:45:00,0.2,WIN ✅ (+0.20%),1,0.61484253,MEDIUM (50-70%)
2025-05-14 19:00:00,BUY (BULLISH),2,1.11734,1.11957468,2025-05-15 01:00:00,0.2,WIN ✅ (+0.20%),1,0.82583493,HIGH (>70%)
2025-05-14 19:45:00,BUY (BULLISH),2,1.1167,1.1189334,2025-05-15 00:15:00,0.2,WIN ✅ (+0.20%),1,0.76360697,HIGH (>70%)
2025-05-14 20:00:00,BUY (BULLISH),3,1.11672,1.11895344,2025-05-15 00:30:00,0.2,WIN ✅ (+0.20%),1,0.5742588,MEDIUM (50-70%)
2025-05-14 23:30:00,SELL (BEARISH),2,1.11863,1.12051,2025-05-15 14:00:00,-0.1681,LOSS ❌ (0.17%),0,0.122248046,LOW (<50%)
2025-05-15 00:30:00,SELL (BEARISH),2,1.11872,1.12051,2025-05-15 14:00:00,-0.16,LOSS ❌ (0.16%),0,0.3257411,LOW (<50%)
2025-05-15 01:15:00,SELL (BEARISH),2,1.1195,1.12051,2025-05-15 14:00:00,-0.0902,LOSS ❌ (0.09%),0,0.11197196,LOW (<50%)
2025-05-15 07:00:00,SELL (BEARISH),2,1.12185,1.1196063,2025-05-15 07:45:00,0.2,WIN ✅ (+0.20%),1,0.7227338,HIGH (>70%)
2025-05-15 11:15:00,BUY (BULLISH),2,1.11942,1.12165884,2025-05-15 13:00:00,0.2,WIN ✅ (+0.20%),1,0.55003434,MEDIUM (50-70%)
2025-05-15 12:30:00,SELL (BEARISH),2,1.12015,1.12051,2025-05-15 14:00:00,-0.0321,LOSS ❌ (0.03%),0,0.13385832,LOW (<50%)
2025-05-15 12:45:00,SELL (BEARISH),2,1.12095,1.12051,2025-05-15 14:00:00,0.0393,LOSS ❌ (-0.04%),0,0.15870215,LOW (<50%)
2025-05-15 13:15:00,SELL (BEARISH),2,1.12018,1.12051,2025-05-15 14:00:00,-0.0295,LOSS ❌ (0.03%),0,0.1806285,LOW (<50%)
2025-05-15 14:45:00,BUY (BULLISH),2,1.119,1.121238,2025-05-16 05:00:00,0.2,WIN ✅ (+0.20%),1,0.6101811,MEDIUM (50-70%)
2025-05-15 15:45:00,BUY (BULLISH),2,1.11847,1.12070694,2025-05-16 00:45:00,0.2,WIN ✅ (+0.20%),1,0.7826629,HIGH (>70%)
2025-05-15 22:15:00,SELL (BEARISH),2,1.11869,1.11858,2025-05-16 14:00:00,0.0098,LOSS ❌ (-0.01%),0,0.16397962,LOW (<50%)
2025-05-15 23:30:00,SELL (BEARISH),2,1.11912,1.11858,2025-05-16 14:00:00,0.0483,LOSS ❌ (-0.05%),0,0.23135537,LOW (<50%)
2025-05-16 14:45:00,BUY (BULLISH),2,1.11565,1.11619,2025-05-16 20:45:00,0.0484,LOSS ❌ (0.05%),0,0.09666929,LOW (<50%)
2025-05-16 15:00:00,BUY (BULLISH),2,1.1155,1.11619,2025-05-16 20:45:00,0.0619,LOSS ❌ (0.06%),0,0.24540344,LOW (<50%)
2025-05-16 15:30:00,BUY (BULLISH),2,1.11468,1.11619,2025-05-16 20:45:00,0.1355,LOSS ❌ (0.14%),0,0.24226956,LOW (<50%)
2025-05-16 15:45:00,BUY (BULLISH),2,1.11406,1.11628812,2025-05-16 20:45:00,0.2,WIN ✅ (+0.20%),1,0.89116657,HIGH (>70%)
2025-05-16 16:15:00,BUY (BULLISH),2,1.11409,1.11631818,2025-05-16 20:45:00,0.2,WIN ✅ (+0.20%),1,0.7329795,HIGH (>70%)
2025-05-18 23:15:00,SELL (BEARISH),2,1.11916,1.12506,2025-05-19 14:00:00,-0.5272,LOSS ❌ (0.53%),0,0.14381896,LOW (<50%)
2025-05-19 07:45:00,SELL (BEARISH),2,1.12381,1.12506,2025-05-19 14:00:00,-0.1112,LOSS ❌ (0.11%),0,0.13064763,LOW (<50%)
2025-05-19 08:15:00,SELL (BEARISH),2,1.12469,1.12506,2025-05-19 14:00:00,-0.0329,LOSS ❌ (0.03%),0,0.12735869,LOW (<50%)
2025-05-19 08:30:00,SELL (BEARISH),2,1.12444,1.12506,2025-05-19 14:00:00,-0.0551,LOSS ❌ (0.06%),0,0.10703684,LOW (<50%)
2025-05-19 10:00:00,SELL (BEARISH),3,1.12771,1.12545458,2025-05-19 13:00:00,0.2,WIN ✅ (+0.20%),1,0.65519655,MEDIUM (50-70%)
2025-05-19 14:00:00,BUY (BULLISH),2,1.12506,1.12731012,2025-05-20 07:30:00,0.2,WIN ✅ (+0.20%),1,0.90350395,HIGH (>70%)
2025-05-19 14:30:00,BUY (BULLISH),2,1.12518,1.12743036,2025-05-20 07:30:00,0.2,WIN ✅ (+0.20%),1,0.9432081,HIGH (>70%)
2025-05-19 16:00:00,BUY (BULLISH),2,1.12367,1.12591734,2025-05-20 06:00:00,0.2,WIN ✅ (+0.20%),1,0.749561,HIGH (>70%)
2025-05-19 16:15:00,BUY (BULLISH),2,1.12344,1.12568688,2025-05-20 05:30:00,0.2,WIN ✅ (+0.20%),1,0.7655103,HIGH (>70%)
2025-05-19 17:30:00,BUY (BULLISH),2,1.12284,1.12508568,2025-05-20 05:15:00,0.2,WIN ✅ (+0.20%),1,0.62842476,MEDIUM (50-70%)
2025-05-20 00:30:00,BUY (BULLISH),2,1.1222,1.1244444,2025-05-20 01:15:00,0.2,WIN ✅ (+0.20%),1,0.7870901,HIGH (>70%)
2025-05-20 07:15:00,SELL (BEARISH),2,1.12705,1.1247959,2025-05-20 10:00:00,0.2,WIN ✅ (+0.20%),1,0.6945247,MEDIUM (50-70%)
2025-05-20 10:30:00,BUY (BULLISH),2,1.12456,1.12603,2025-05-20 14:00:00,0.1307,LOSS ❌ (0.13%),0,0.17862937,LOW (<50%)
2025-05-20 15:00:00,SELL (BEARISH),2,1.12607,1.13465,2025-05-21 14:00:00,-0.7619,LOSS ❌ (0.76%),0,0.1573398,LOW (<50%)
2025-05-20 17:45:00,SELL (BEARISH),2,1.12735,1.13465,2025-05-21 14:00:00,-0.6475,LOSS ❌ (0.65%),0,0.119730584,LOW (<50%)
2025-05-20 18:15:00,SELL (BEARISH),2,1.12777,1.13465,2025-05-21 14:00:00,-0.6101,LOSS ❌ (0.61%),0,0.118465975,LOW (<50%)
2025-05-20 19:45:00,SELL (BEARISH),2,1.12801,1.13465,2025-05-21 14:00:00,-0.5886,LOSS ❌ (0.59%),0,0.10903408,LOW (<50%)
2025-05-20 23:15:00,SELL (BEARISH),2,1.12832,1.13465,2025-05-21 14:00:00,-0.561,LOSS ❌ (0.56%),0,0.18074901,LOW (<50%)
2025-05-21 00:00:00,SELL (BEARISH),2,1.12879,1.13465,2025-05-21 14:00:00,-0.5191,LOSS ❌ (0.52%),0,0.22361375,LOW (<50%)
2025-05-21 08:45:00,BUY (BULLISH),2,1.13223,1.13449446,2025-05-21 10:15:00,0.2,WIN ✅ (+0.20%),1,0.7158169,HIGH (>70%)
2025-05-21 16:00:00,SELL (BEARISH),2,1.13453,1.13226094,2025-05-21 19:45:00,0.2,WIN ✅ (+0.20%),1,0.77353525,HIGH (>70%)
2025-05-21 17:00:00,SELL (BEARISH),2,1.13499,1.13272002,2025-05-21 19:30:00,0.2,WIN ✅ (+0.20%),1,0.8637696,HIGH (>70%)
2025-05-21 19:00:00,BUY (BULLISH),2,1.13368,1.12871,2025-05-22 14:00:00,-0.4384,LOSS ❌ (-0.44%),0,0.3838288,LOW (<50%)
2025-05-21 19:30:00,BUY (BULLISH),3,1.1329,1.12871,2025-05-22 14:00:00,-0.3698,LOSS ❌ (-0.37%),0,0.097135544,LOW (<50%)
2025-05-21 19:45:00,BUY (BULLISH),2,1.13271,1.12871,2025-05-22 14:00:00,-0.3531,LOSS ❌ (-0.35%),0,0.3675318,LOW (<50%)
2025-05-21 20:00:00,BUY (BULLISH),2,1.13226,1.12871,2025-05-22 14:00:00,-0.3135,LOSS ❌ (-0.31%),0,0.15301296,LOW (<50%)
2025-05-22 02:15:00,SELL (BEARISH),2,1.13385,1.1315823,2025-05-22 07:00:00,0.2,WIN ✅ (+0.20%),1,0.84381026,HIGH (>70%)
2025-05-22 02:45:00,SELL (BEARISH),2,1.13379,1.13152242,2025-05-22 07:00:00,0.2,WIN ✅ (+0.20%),1,0.6177954,MEDIUM (50-70%)
2025-05-22 07:30:00,BUY (BULLISH),2,1.13127,1.12871,2025-05-22 14:00:00,-0.2263,LOSS ❌ (-0.23%),0,0.22087719,LOW (<50%)
2025-05-22 09:30:00,BUY (BULLISH),2,1.13017,1.12871,2025-05-22 14:00:00,-0.1292,LOSS ❌ (-0.13%),0,0.16744365,LOW (<50%)
2025-05-22 10:00:00,BUY (BULLISH),2,1.12957,1.12871,2025-05-22 14:00:00,-0.0761,LOSS ❌ (-0.08%),0,0.26870015,LOW (<50%)
2025-05-22 12:30:00,BUY (BULLISH),2,1.12927,1.12871,2025-05-22 14:00:00,-0.0496,LOSS ❌ (-0.05%),0,0.21231633,LOW (<50%)
2025-05-22 12:45:00,BUY (BULLISH),2,1.12947,1.12871,2025-05-22 14:00:00,-0.0673,LOSS ❌ (-0.07%),0,0.16910513,LOW (<50%)
2025-05-22 14:00:00,BUY (BULLISH),2,1.12871,1.1309674200000002,2025-05-23 01:30:00,0.2,WIN ✅ (+0.20%),1,0.8604876,HIGH (>70%)
2025-05-22 17:00:00,BUY (BULLISH),2,1.12673,1.12898346,2025-05-23 00:15:00,0.2,WIN ✅ (+0.20%),1,0.70912665,HIGH (>70%)
2025-05-22 23:00:00,SELL (BEARISH),2,1.12858,1.13351,2025-05-23 14:00:00,-0.4368,LOSS ❌ (0.44%),0,0.29524866,LOW (<50%)
2025-05-23 06:00:00,SELL (BEARISH),2,1.13216,1.12989568,2025-05-23 11:45:00,0.2,WIN ✅ (+0.20%),1,0.69171816,MEDIUM (50-70%)
2025-05-23 07:30:00,SELL (BEARISH),2,1.13354,1.13127292,2025-05-23 11:45:00,0.2,WIN ✅ (+0.20%),1,0.82779926,HIGH (>70%)
2025-05-23 09:30:00,SELL (BEARISH),3,1.13467,1.13240066,2025-05-23 11:45:00,0.2,WIN ✅ (+0.20%),1,0.7609425,HIGH (>70%)
2025-05-23 09:45:00,SELL (BEARISH),2,1.13487,1.13260026,2025-05-23 11:45:00,0.2,WIN ✅ (+0.20%),1,0.88109845,HIGH (>70%)
2025-05-23 10:15:00,SELL (BEARISH),2,1.13472,1.13245056,2025-05-23 11:45:00,0.2,WIN ✅ (+0.20%),1,0.9041359,HIGH (>70%)
2025-05-23 11:15:00,SELL (BEARISH),2,1.13559,1.1333188200000002,2025-05-23 11:30:00,0.2,WIN ✅ (+0.20%),1,0.8896164,HIGH (>70%)
2025-05-23 11:30:00,SELL (BEARISH),2,1.13339,1.13112322,2025-05-23 11:45:00,0.2,WIN ✅ (+0.20%),1,0.7316065,HIGH (>70%)
2025-05-23 11:45:00,BUY (BULLISH),2,1.13211,1.13437422,2025-05-23 12:30:00,0.2,WIN ✅ (+0.20%),1,0.9518615,HIGH (>70%)
2025-05-23 12:00:00,BUY (BULLISH),2,1.13087,1.13313174,2025-05-23 12:30:00,0.2,WIN ✅ (+0.20%),1,0.97416073,HIGH (>70%)
2025-05-23 16:45:00,SELL (BEARISH),2,1.13579,1.13551,2025-05-23 20:45:00,0.0247,LOSS ❌ (-0.02%),0,0.43098563,LOW (<50%)
2025-05-23 17:45:00,SELL (BEARISH),2,1.13603,1.13551,2025-05-23 20:45:00,0.0458,LOSS ❌ (-0.05%),0,0.122222796,LOW (<50%)
2025-05-23 18:00:00,SELL (BEARISH),2,1.13664,1.13551,2025-05-23 20:45:00,0.0994,LOSS ❌ (-0.10%),0,0.18405825,LOW (<50%)
2025-05-23 18:15:00,SELL (BEARISH),2,1.13631,1.13551,2025-05-23 20:45:00,0.0704,LOSS ❌ (-0.07%),0,0.070760526,LOW (<50%)
2025-05-25 23:15:00,SELL (BEARISH),2,1.13789,1.13792,2025-05-26 14:00:00,-0.0026,LOSS ❌ (0.00%),0,0.24786921,LOW (<50%)
2025-05-26 00:00:00,SELL (BEARISH),2,1.13772,1.13792,2025-05-26 14:00:00,-0.0176,LOSS ❌ (0.02%),0,0.19312403,LOW (<50%)
2025-05-26 00:30:00,SELL (BEARISH),2,1.13893,1.13792,2025-05-26 14:00:00,0.0887,LOSS ❌ (-0.09%),0,0.28627223,LOW (<50%)
2025-05-26 02:00:00,SELL (BEARISH),3,1.14131,1.13902738,2025-05-26 07:30:00,0.2,WIN ✅ (+0.20%),1,0.8434354,HIGH (>70%)
2025-05-26 07:30:00,BUY (BULLISH),2,1.13957,1.13792,2025-05-26 14:00:00,-0.1448,LOSS ❌ (-0.14%),0,0.18545318,LOW (<50%)
2025-05-26 08:15:00,BUY (BULLISH),2,1.13894,1.13792,2025-05-26 14:00:00,-0.0896,LOSS ❌ (-0.09%),0,0.18146828,LOW (<50%)
2025-05-26 08:45:00,BUY (BULLISH),2,1.13842,1.13792,2025-05-26 14:00:00,-0.0439,LOSS ❌ (-0.04%),0,0.2691032,LOW (<50%)
2025-05-26 09:15:00,BUY (BULLISH),2,1.13802,1.13792,2025-05-26 14:00:00,-0.0088,LOSS ❌ (-0.01%),0,0.16169833,LOW (<50%)
2025-05-26 20:00:00,SELL (BEARISH),2,1.13847,1.13619306,2025-05-27 07:15:00,0.2,WIN ✅ (+0.20%),1,0.9041104,HIGH (>70%)
2025-05-27 07:30:00,BUY (BULLISH),2,1.13497,1.13723994,2025-05-27 13:00:00,0.2,WIN ✅ (+0.20%),1,0.78357065,HIGH (>70%)
2025-05-27 13:00:00,SELL (BEARISH),2,1.13673,1.13571,2025-05-27 14:00:00,0.0897,LOSS ❌ (-0.09%),0,0.22580945,LOW (<50%)
2025-05-27 13:30:00,SELL (BEARISH),2,1.13688,1.13460624,2025-05-27 14:00:00,0.2,WIN ✅ (+0.20%),1,0.72353995,HIGH (>70%)
2025-05-27 14:30:00,BUY (BULLISH),2,1.13413,1.13188,2025-05-28 14:00:00,-0.1984,LOSS ❌ (-0.20%),0,0.32479912,LOW (<50%)
2025-05-27 15:15:00,BUY (BULLISH),2,1.13378,1.13188,2025-05-28 14:00:00,-0.1676,LOSS ❌ (-0.17%),0,0.2977465,LOW (<50%)
2025-05-28 00:30:00,SELL (BEARISH),2,1.13443,1.13216114,2025-05-28 01:00:00,0.2,WIN ✅ (+0.20%),1,0.80060875,HIGH (>70%)
2025-05-28 03:15:00,BUY (BULLISH),2,1.13022,1.13248044,2025-05-28 07:30:00,0.2,WIN ✅ (+0.20%),1,0.8022009,HIGH (>70%)
2025-05-28 05:30:00,BUY (BULLISH),2,1.12985,1.1321097,2025-05-28 07:15:00,0.2,WIN ✅ (+0.20%),1,0.6936345,MEDIUM (50-70%)
2025-05-28 08:00:00,SELL (BEARISH),2,1.13238,1.13011524,2025-05-28 13:00:00,0.2,WIN ✅ (+0.20%),1,0.8599236,HIGH (>70%)
2025-05-28 09:30:00,SELL (BEARISH),2,1.13383,1.13156234,2025-05-28 12:00:00,0.2,WIN ✅ (+0.20%),1,0.6713668,MEDIUM (50-70%)
2025-05-28 12:15:00,BUY (BULLISH),2,1.13125,1.13188,2025-05-28 14:00:00,0.0557,LOSS ❌ (0.06%),0,0.2736905,LOW (<50%)
2025-05-28 13:30:00,BUY (BULLISH),2,1.13034,1.13188,2025-05-28 14:00:00,0.1362,LOSS ❌ (0.14%),0,0.10075102,LOW (<50%)
2025-05-28 15:30:00,BUY (BULLISH),2,1.12877,1.13102754,2025-05-29 12:30:00,0.2,WIN ✅ (+0.20%),1,0.91322726,HIGH (>70%)
2025-05-29 06:30:00,SELL (BEARISH),3,1.12694,1.13564,2025-05-29 14:00:00,-0.772,LOSS ❌ (0.77%),0,0.09741174,LOW (<50%)
2025-05-29 06:45:00,SELL (BEARISH),2,1.1271,1.13564,2025-05-29 14:00:00,-0.7577,LOSS ❌ (0.76%),0,0.19328855,LOW (<50%)
2025-05-29 09:30:00,SELL (BEARISH),2,1.12805,1.13564,2025-05-29 14:00:00,-0.6728,LOSS ❌ (0.67%),0,0.115742385,LOW (<50%)
2025-05-29 10:00:00,SELL (BEARISH),2,1.12834,1.13564,2025-05-29 14:00:00,-0.647,LOSS ❌ (0.65%),0,0.148243,LOW (<50%)
2025-05-29 13:00:00,SELL (BEARISH),2,1.13447,1.13564,2025-05-29 14:00:00,-0.1031,LOSS ❌ (0.10%),0,0.23906456,LOW (<50%)
2025-05-29 14:15:00,SELL (BEARISH),2,1.1349,1.1326302,2025-05-30 08:45:00,0.2,WIN ✅ (+0.20%),1,0.8842778,HIGH (>70%)
2025-05-29 15:30:00,SELL (BEARISH),2,1.13649,1.13421702,2025-05-30 06:00:00,0.2,WIN ✅ (+0.20%),1,0.9027191,HIGH (>70%)
2025-05-29 15:45:00,SELL (BEARISH),2,1.13693,1.13465614,2025-05-30 03:45:00,0.2,WIN ✅ (+0.20%),1,0.9049739,HIGH (>70%)
2025-05-29 16:15:00,SELL (BEARISH),2,1.13694,1.13466612,2025-05-30 03:45:00,0.2,WIN ✅ (+0.20%),1,0.8983488,HIGH (>70%)
2025-05-29 18:00:00,SELL (BEARISH),2,1.13822,1.13594356,2025-05-30 01:45:00,0.2,WIN ✅ (+0.20%),1,0.9396592,HIGH (>70%)
2025-05-30 02:15:00,BUY (BULLISH),2,1.13552,1.13302,2025-05-30 14:00:00,-0.2202,LOSS ❌ (-0.22%),0,0.12964031,LOW (<50%)
2025-05-30 02:30:00,BUY (BULLISH),2,1.13523,1.13302,2025-05-30 14:00:00,-0.1947,LOSS ❌ (-0.19%),0,0.113795705,LOW (<50%)
2025-05-30 03:30:00,BUY (BULLISH),2,1.13482,1.13302,2025-05-30 14:00:00,-0.1586,LOSS ❌ (-0.16%),0,0.27305722,LOW (<50%)
2025-05-30 03:45:00,BUY (BULLISH),2,1.13492,1.13302,2025-05-30 14:00:00,-0.1674,LOSS ❌ (-0.17%),0,0.2070603,LOW (<50%)
2025-05-30 05:00:00,BUY (BULLISH),2,1.13453,1.13302,2025-05-30 14:00:00,-0.1331,LOSS ❌ (-0.13%),0,0.22674803,LOW (<50%)
2025-05-30 07:15:00,BUY (BULLISH),2,1.13328,1.13554656,2025-05-30 12:30:00,0.2,WIN ✅ (+0.20%),1,0.8262579,HIGH (>70%)
2025-05-30 09:00:00,BUY (BULLISH),2,1.13294,1.13520588,2025-05-30 12:00:00,0.2,WIN ✅ (+0.20%),1,0.8273008,HIGH (>70%)
2025-05-30 12:15:00,SELL (BEARISH),2,1.13508,1.1328098400000002,2025-05-30 13:15:00,0.2,WIN ✅ (+0.20%),1,0.55562687,MEDIUM (50-70%)
